record_date,write_date,direction,compass,peak_period,mean_period,max_wave,highest_tenth,sig_height
23/11/2025 23:49 DT,2025-11-24 00:00:22,261,W,13.30,4.60,1.78,1.37,1.03
24/11/2025 00:09 DT,2025-11-24 00:15:21,264,W,13.30,4.60,1.69,1.31,1.01
24/11/2025 00:24 DT,2025-11-24 00:30:21,264,W,13.30,4.60,1.69,1.31,1.01
24/11/2025 00:39 DT,2025-11-24 00:45:21,260,W,12.50,5.00,1.91,1.48,1.10
24/11/2025 00:49 DT,2025-11-24 01:00:21,260,W,12.50,5.00,1.91,1.48,1.10
24/11/2025 01:39 DT,2025-11-24 01:45:21,260,W,13.30,4.90,1.84,1.54,1.25
24/11/2025 02:09 DT,2025-11-24 02:15:22,262,W,12.50,4.90,2.08,1.67,1.31
24/11/2025 02:24 DT,2025-11-24 02:30:22,262,W,12.50,4.90,2.08,1.67,1.31
24/11/2025 02:39 DT,2025-11-24 02:45:22,264,W,13.30,5.00,2.08,1.56,1.21
24/11/2025 02:49 DT,2025-11-24 03:00:21,264,W,13.30,5.00,2.08,1.56,1.21
24/11/2025 03:19 DT,2025-11-24 03:30:21,261,W,12.50,5.20,2.45,1.60,1.27
24/11/2025 03:54 DT,2025-11-24 04:00:22,263,W,12.50,5.00,1.59,1.38,1.15
24/11/2025 04:09 DT,2025-11-24 04:15:22,264,W,13.30,4.90,1.88,1.46,1.16
24/11/2025 04:39 DT,2025-11-24 04:45:22,262,W,12.50,4.80,1.62,1.34,1.09
24/11/2025 04:54 DT,2025-11-24 05:00:21,262,W,12.50,4.80,1.62,1.34,1.09
24/11/2025 05:09 DT,2025-11-24 05:15:22,263,W,7.10,4.80,1.62,1.31,1.06
24/11/2025 05:24 DT,2025-11-24 05:30:21,263,W,7.10,4.80,1.62,1.31,1.06
24/11/2025 05:39 DT,2025-11-24 05:45:22,263,W,11.10,4.70,1.65,1.29,1.04
24/11/2025 05:49 DT,2025-11-24 06:00:21,263,W,11.10,4.70,1.65,1.29,1.04
24/11/2025 06:04 DT,2025-11-24 06:15:21,259,W,11.80,4.90,2.08,1.40,1.12
24/11/2025 06:19 DT,2025-11-24 06:30:21,259,W,11.80,4.90,2.08,1.40,1.12
24/11/2025 06:44 DT,2025-11-24 06:45:21,261,W,11.10,5.10,1.79,1.32,1.08
24/11/2025 06:54 DT,2025-11-24 07:00:22,261,W,11.10,5.10,1.79,1.32,1.08
24/11/2025 06:59 DT,2025-11-24 07:15:21,263,W,11.80,5.60,1.78,1.36,1.07
24/11/2025 07:24 DT,2025-11-24 07:30:21,263,W,11.80,5.60,1.78,1.36,1.07
24/11/2025 07:44 DT,2025-11-24 07:45:21,261,W,11.10,5.20,1.64,1.28,1.04
24/11/2025 07:54 DT,2025-11-24 08:00:21,261,W,11.10,5.20,1.64,1.28,1.04
24/11/2025 08:09 DT,2025-11-24 08:15:22,262,W,12.50,5.60,1.74,1.40,1.12
24/11/2025 08:24 DT,2025-11-24 08:30:21,262,W,12.50,5.60,1.74,1.40,1.12
24/11/2025 08:34 DT,2025-11-24 08:45:21,262,W,8.30,5.30,1.81,1.32,0.99
24/11/2025 08:49 DT,2025-11-24 09:00:21,262,W,8.30,5.30,1.81,1.32,0.99
24/11/2025 09:04 DT,2025-11-24 09:15:21,261,W,11.80,5.40,1.65,1.39,1.11
24/11/2025 09:19 DT,2025-11-24 09:30:22,261,W,11.80,5.40,1.65,1.39,1.11
24/11/2025 09:44 DT,2025-11-24 09:45:22,259,W,6.90,5.30,1.62,1.30,1.06
24/11/2025 09:49 DT,2025-11-24 10:00:22,259,W,6.90,5.30,1.62,1.30,1.06
24/11/2025 10:14 DT,2025-11-24 10:15:23,261,W,11.10,5.50,1.79,1.38,1.10
24/11/2025 10:24 DT,2025-11-24 10:30:23,261,W,11.10,5.50,1.79,1.38,1.10
24/11/2025 10:34 DT,2025-11-24 10:45:22,262,W,10.00,4.90,1.58,1.22,0.97
24/11/2025 10:44 DT,2025-11-24 11:00:21,262,W,10.00,4.90,1.58,1.22,0.97
24/11/2025 11:04 DT,2025-11-24 11:15:21,260,W,14.30,5.40,1.91,1.37,1.09
24/11/2025 11:19 DT,2025-11-24 11:30:26,260,W,14.30,5.40,1.91,1.37,1.09
24/11/2025 11:29 DT,2025-11-24 11:45:22,259,W,11.10,5.30,1.85,1.33,1.07
24/11/2025 11:54 DT,2025-11-24 12:00:21,259,W,11.10,5.30,1.85,1.33,1.07
24/11/2025 11:59 DT,2025-11-24 12:15:21,260,W,11.80,5.80,1.82,1.43,1.17
24/11/2025 12:19 DT,2025-11-24 12:30:21,260,W,11.80,5.80,1.82,1.43,1.17
24/11/2025 12:39 DT,2025-11-24 12:45:21,258,WSW,7.70,5.00,1.70,1.39,1.06
24/11/2025 12:49 DT,2025-11-24 13:00:21,258,WSW,7.70,5.00,1.70,1.39,1.06
24/11/2025 13:19 DT,2025-11-24 13:30:22,257,WSW,8.00,5.20,1.65,1.32,1.07
24/11/2025 13:29 DT,2025-11-24 13:45:21,257,WSW,13.30,5.30,1.52,1.19,0.94
24/11/2025,2025-11-24 14:15:26,260,W,10.50,5.20,1.53,1.21,0.99
24/11/2025 14:19 DT,2025-11-24 14:30:22,260,W,10.50,5.20,1.53,1.21,0.99
24/11/2025 14:29 DT,2025-11-24 14:45:21,261,W,13.30,5.20,1.63,1.27,0.99
24/11/2025 14:49 DT,2025-11-24 15:00:23,261,W,13.30,5.20,1.63,1.27,0.99
24/11/2025 15:04 DT,2025-11-24 15:15:22,259,W,13.30,5.00,1.57,1.18,0.94
24/11/2025 15:19 DT,2025-11-24 15:30:22,259,W,13.30,5.00,1.57,1.18,0.94
24/11/2025 15:34 DT,2025-11-24 15:45:22,263,W,13.30,4.50,1.42,1.16,0.90
24/11/2025 15:49 DT,2025-11-24 16:00:22,263,W,13.30,4.50,1.42,1.16,0.90
24/11/2025 16:04 DT,2025-11-24 16:15:21,259,W,13.30,4.80,1.47,1.21,0.96
24/11/2025 16:24 DT,2025-11-24 16:30:22,259,W,13.30,4.80,1.47,1.21,0.96
24/11/2025 16:44 DT,2025-11-24 16:45:22,262,W,12.50,4.50,1.51,1.14,0.92
24/11/2025 16:49 DT,2025-11-24 17:00:21,262,W,12.50,4.50,1.51,1.14,0.92
24/11/2025,2025-11-24 17:15:22,260,W,11.80,4.30,1.54,1.12,0.88
24/11/2025 17:24 DT,2025-11-24 17:30:21,260,W,11.80,4.30,1.54,1.12,0.88
24/11/2025 17:34 DT,2025-11-24 17:45:22,261,W,12.50,4.40,1.59,1.17,0.91
24/11/2025 18:19 DT,2025-11-24 18:30:22,264,W,13.30,4.40,1.48,1.09,0.81
24/11/2025 18:29 DT,2025-11-24 18:45:21,260,W,13.30,4.70,1.41,1.17,0.92
24/11/2025 18:49 DT,2025-11-24 19:00:23,260,W,13.30,4.70,1.41,1.17,0.92
24/11/2025 19:09 DT,2025-11-24 19:15:22,262,W,12.50,4.60,1.34,1.11,0.88
24/11/2025 19:19 DT,2025-11-24 19:30:22,262,W,12.50,4.60,1.34,1.11,0.88
24/11/2025 19:34 DT,2025-11-24 19:45:21,268,W,13.30,5.10,1.42,1.14,0.85
24/11/2025 19:49 DT,2025-11-24 20:00:21,268,W,13.30,5.10,1.42,1.14,0.85
24/11/2025 19:59 DT,2025-11-24 20:15:21,266,W,12.50,5.70,1.30,1.04,0.84
24/11/2025 20:24 DT,2025-11-24 20:30:22,266,W,12.50,5.70,1.30,1.04,0.84
24/11/2025 20:44 DT,2025-11-24 20:45:21,264,W,12.50,5.60,1.58,1.16,0.91
24/11/2025 20:54 DT,2025-11-24 21:00:22,264,W,12.50,5.60,1.58,1.16,0.91
24/11/2025 21:09 DT,2025-11-24 21:15:22,265,W,12.50,6.40,1.30,1.04,0.86
24/11/2025 21:19 DT,2025-11-24 21:30:21,265,W,12.50,6.40,1.30,1.04,0.86
24/11/2025 21:44 DT,2025-11-24 21:45:22,266,W,12.50,6.30,1.25,1.01,0.82
24/11/2025 21:49 DT,2025-11-24 22:00:23,266,W,12.50,6.30,1.25,1.01,0.82
24/11/2025 22:09 DT,2025-11-24 22:15:21,267,W,12.50,6.20,1.17,0.96,0.76
24/11/2025 22:39 DT,2025-11-24 22:45:21,262,W,12.50,6.80,1.38,1.12,0.84
24/11/2025 22:49 DT,2025-11-24 23:00:21,262,W,12.50,6.80,1.38,1.12,0.84
24/11/2025 23:09 DT,2025-11-24 23:15:22,265,W,11.80,6.40,1.42,1.17,0.93
24/11/2025 23:24 DT,2025-11-24 23:30:21,265,W,11.80,6.40,1.42,1.17,0.93
24/11/2025 23:49 DT,2025-11-25 00:00:22,266,W,11.80,5.40,1.25,1.06,0.80
25/11/2025 00:09 DT,2025-11-25 00:15:23,270,W,12.50,5.40,1.75,1.14,0.82
25/11/2025 00:24 DT,2025-11-25 00:30:21,270,W,12.50,5.40,1.75,1.14,0.82
25/11/2025 00:39 DT,2025-11-25 00:45:21,265,W,12.50,6.40,1.37,1.12,0.88
25/11/2025 00:54 DT,2025-11-25 01:00:22,265,W,12.50,6.40,1.37,1.12,0.88
25/11/2025 01:39 DT,2025-11-25 01:45:22,271,W,12.50,5.50,1.59,1.04,0.77
25/11/2025 01:54 DT,2025-11-25 02:00:22,271,W,12.50,5.50,1.59,1.04,0.77
25/11/2025 02:09 DT,2025-11-25 02:15:22,266,W,12.50,5.00,1.47,0.98,0.72
25/11/2025 02:19 DT,2025-11-25 02:30:21,266,W,12.50,5.00,1.47,0.98,0.72
25/11/2025 02:39 DT,2025-11-25 02:45:21,268,W,12.50,5.40,1.26,0.98,0.76
25/11/2025 02:49 DT,2025-11-25 03:00:23,268,W,12.50,5.40,1.26,0.98,0.76
25/11/2025 03:14 DT,2025-11-25 03:15:22,268,W,12.50,7.10,1.42,1.13,0.88
25/11/2025 03:19 DT,2025-11-25 03:30:22,268,W,12.50,7.10,1.42,1.13,0.88
25/11/2025 03:39 DT,2025-11-25 03:45:21,266,W,11.10,6.10,1.39,1.03,0.75
25/11/2025 03:54 DT,2025-11-25 04:00:21,266,W,11.10,6.10,1.39,1.03,0.75
25/11/2025 04:09 DT,2025-11-25 04:15:21,265,W,11.80,6.90,1.08,0.95,0.81
25/11/2025 04:44 DT,2025-11-25 04:45:21,267,W,12.50,6.40,1.39,1.15,0.87
25/11/2025 04:49 DT,2025-11-25 05:00:27,267,W,12.50,6.40,1.39,1.15,0.87
25/11/2025 05:14 DT,2025-11-25 05:15:21,269,W,10.50,6.00,1.40,1.01,0.77
25/11/2025 05:24 DT,2025-11-25 05:30:22,269,W,10.50,6.00,1.40,1.01,0.77
25/11/2025 05:59 DT,2025-11-25 06:15:21,271,W,9.50,5.00,1.53,0.93,0.69
25/11/2025 06:19 DT,2025-11-25 06:30:21,271,W,9.50,5.00,1.53,0.93,0.69
25/11/2025 06:39 DT,2025-11-25 06:45:21,288,WNW,12.50,4.80,1.39,1.01,0.76
25/11/2025 07:14 DT,2025-11-25 07:15:22,281,W,12.50,5.10,1.36,0.96,0.73
25/11/2025 07:19 DT,2025-11-25 07:30:22,281,W,12.50,5.10,1.36,0.96,0.73
25/11/2025 08:09 DT,2025-11-25 08:15:22,290,WNW,11.10,5.10,1.20,0.92,0.75
25/11/2025 08:19 DT,2025-11-25 08:30:22,290,WNW,11.10,5.10,1.20,0.92,0.75
25/11/2025 08:34 DT,2025-11-25 08:45:23,295,WNW,11.80,4.80,1.16,0.92,0.72
25/11/2025 08:54 DT,2025-11-25 09:00:22,295,WNW,11.80,4.80,1.16,0.92,0.72
25/11/2025 09:09 DT,2025-11-25 09:15:22,289,WNW,11.80,4.70,1.35,0.93,0.73
25/11/2025 09:14 DT,2025-11-25 09:30:23,289,WNW,11.80,4.70,1.35,0.93,0.73
25/11/2025 09:39 DT,2025-11-25 09:45:22,293,WNW,12.50,4.80,1.41,0.96,0.75
25/11/2025 09:54 DT,2025-11-25 10:00:22,293,WNW,12.50,4.80,1.41,0.96,0.75
25/11/2025 10:04 DT,2025-11-25 10:15:22,301,WNW,11.80,4.60,1.41,0.95,0.76
25/11/2025 10:24 DT,2025-11-25 10:30:21,301,WNW,11.80,4.60,1.41,0.95,0.76
25/11/2025 10:39 DT,2025-11-25 10:45:21,295,WNW,10.50,4.50,1.43,0.98,0.78
25/11/2025 11:09 DT,2025-11-25 11:15:21,287,WNW,12.50,5.10,1.55,1.12,0.86
25/11/2025 11:19 DT,2025-11-25 11:30:23,287,WNW,12.50,5.10,1.55,1.12,0.86
25/11/2025 11:34 DT,2025-11-25 11:45:22,306,NW,11.80,4.40,1.33,1.01,0.79
25/11/2025 11:49 DT,2025-11-25 12:00:21,306,NW,11.80,4.40,1.33,1.01,0.79
25/11/2025 12:04 DT,2025-11-25 12:15:22,291,WNW,11.80,5.10,1.41,1.05,0.82
25/11/2025 12:19 DT,2025-11-25 12:30:22,291,WNW,11.80,5.10,1.41,1.05,0.82
25/11/2025 12:39 DT,2025-11-25 12:45:23,301,WNW,12.50,4.80,1.43,1.02,0.80
25/11/2025 12:49 DT,2025-11-25 13:00:21,301,WNW,12.50,4.80,1.43,1.02,0.80
25/11/2025 13:14 DT,2025-11-25 13:15:22,299,WNW,11.80,4.60,1.27,0.88,0.70
25/11/2025 13:24 DT,2025-11-25 13:30:23,299,WNW,11.80,4.60,1.27,0.88,0.70
25/11/2025 13:44 DT,2025-11-25 13:45:22,289,WNW,12.50,5.20,1.43,1.00,0.80
25/11/2025 13:54 DT,2025-11-25 14:00:22,289,WNW,12.50,5.20,1.43,1.00,0.80
25/11/2025 14:39 DT,2025-11-25 14:45:22,309,NW,11.80,4.50,1.04,0.83,0.64
25/11/2025 14:54 DT,2025-11-25 15:00:21,309,NW,11.80,4.50,1.04,0.83,0.64
25/11/2025 15:09 DT,2025-11-25 15:15:23,311,NW,11.80,4.50,1.11,0.87,0.71
25/11/2025 15:44 DT,2025-11-25 15:45:21,315,NW,11.80,4.60,1.33,0.86,0.67
25/11/2025 15:54 DT,2025-11-25 16:00:22,315,NW,11.80,4.60,1.33,0.86,0.67
25/11/2025 16:14 DT,2025-11-25 16:15:22,310,NW,12.50,4.60,1.16,0.86,0.68
25/11/2025 16:24 DT,2025-11-25 16:30:22,310,NW,12.50,4.60,1.16,0.86,0.68
25/11/2025 16:34 DT,2025-11-25 16:45:23,294,WNW,11.80,4.90,1.29,0.91,0.67
25/11/2025 16:49 DT,2025-11-25 17:00:24,294,WNW,11.80,4.90,1.29,0.91,0.67
25/11/2025 16:59 DT,2025-11-25 17:15:21,296,WNW,11.80,5.20,0.97,0.84,0.69
25/11/2025 17:19 DT,2025-11-25 17:30:23,296,WNW,11.80,5.20,0.97,0.84,0.69
25/11/2025 17:34 DT,2025-11-25 17:45:26,301,WNW,11.80,4.80,0.97,0.79,0.63
25/11/2025 17:49 DT,2025-11-25 18:00:22,301,WNW,11.80,4.80,0.97,0.79,0.63
25/11/2025 18:19 DT,2025-11-25 18:30:22,285,WNW,11.80,5.30,0.92,0.74,0.61
25/11/2025 18:34 DT,2025-11-25 18:45:22,289,WNW,11.80,5.00,0.86,0.70,0.54
25/11/2025 18:54 DT,2025-11-25 19:00:22,289,WNW,11.80,5.00,0.86,0.70,0.54
25/11/2025 19:09 DT,2025-11-25 19:15:21,288,WNW,11.80,5.10,1.03,0.69,0.55
25/11/2025 19:44 DT,2025-11-25 19:45:22,284,WNW,10.50,5.30,0.84,0.69,0.55
25/11/2025 20:29 DT,2025-11-25 20:45:22,290,WNW,11.80,4.50,0.99,0.69,0.54
25/11/2025 20:49 DT,2025-11-25 21:00:23,290,WNW,11.80,4.50,0.99,0.69,0.54
25/11/2025 21:14 DT,2025-11-25 21:15:22,307,NW,11.10,3.70,0.89,0.64,0.53
25/11/2025 21:19 DT,2025-11-25 21:30:21,307,NW,11.10,3.70,0.89,0.64,0.53
25/11/2025 21:39 DT,2025-11-25 21:45:21,307,NW,11.10,3.80,0.81,0.71,0.58
25/11/2025 21:49 DT,2025-11-25 22:00:22,307,NW,11.10,3.80,0.81,0.71,0.58
25/11/2025 22:09 DT,2025-11-25 22:15:21,308,NW,11.80,3.70,1.06,0.77,0.62
25/11/2025 22:24 DT,2025-11-25 22:30:22,308,NW,11.80,3.70,1.06,0.77,0.62
25/11/2025 22:39 DT,2025-11-25 22:45:22,322,NW,11.10,3.70,1.12,0.90,0.74
25/11/2025 22:49 DT,2025-11-25 23:00:21,322,NW,11.10,3.70,1.12,0.90,0.74
25/11/2025 23:14 DT,2025-11-25 23:15:21,335,NNW,4.00,3.60,1.27,0.99,0.82
25/11/2025 23:24 DT,2025-11-25 23:30:22,335,NNW,4.00,3.60,1.27,0.99,0.82
25/11/2025 23:39 DT,2025-11-25 23:45:21,349,N,3.80,3.60,1.34,1.09,0.88
25/11/2025 23:54 DT,2025-11-26 00:00:22,349,N,3.80,3.60,1.34,1.09,0.88
26/11/2025 00:39 DT,2025-11-26 00:45:22,10,N,4.20,3.70,1.48,1.21,1.02
26/11/2025 00:54 DT,2025-11-26 01:00:22,10,N,4.20,3.70,1.48,1.21,1.02
26/11/2025 03:44 DT,2025-11-26 03:45:22,12,NNE,5.00,3.90,2.04,1.58,1.22
26/11/2025 03:49 DT,2025-11-26 04:00:22,12,NNE,5.00,3.90,2.04,1.58,1.22
26/11/2025 06:09 DT,2025-11-26 06:15:21,358,N,5.60,4.20,2.17,1.65,1.39
26/11/2025 06:19 DT,2025-11-26 06:30:22,358,N,5.60,4.20,2.17,1.65,1.39
26/11/2025 06:39 DT,2025-11-26 06:45:21,358,N,5.30,4.20,2.48,1.68,1.35
26/11/2025 06:49 DT,2025-11-26 07:00:21,358,N,5.30,4.20,2.48,1.68,1.35
26/11/2025 07:13 DT,2025-11-26 07:15:22,359,N,5.90,4.30,1.79,1.57,1.29
26/11/2025 07:19 DT,2025-11-26 07:30:22,359,N,5.90,4.30,1.79,1.57,1.29
26/11/2025 15:09 DT,2025-11-26 15:15:27,354,N,5.40,4.10,2.09,1.69,1.34
26/11/2025 15:19 DT,2025-11-26 15:30:22,354,N,5.40,4.10,2.09,1.69,1.34
26/11/2025 15:39 DT,2025-11-26 15:45:22,355,N,5.30,3.90,1.91,1.43,1.18
26/11/2025 15:49 DT,2025-11-26 16:00:21,355,N,5.30,3.90,1.91,1.43,1.18
26/11/2025 16:04 DT,2025-11-26 16:15:21,355,N,5.40,3.90,2.12,1.50,1.19
26/11/2025 16:34 DT,2025-11-26 16:45:22,354,N,5.40,4.00,2.12,1.46,1.22
26/11/2025 16:44 DT,2025-11-26 17:00:21,354,N,5.40,4.00,2.12,1.46,1.22
26/11/2025,2025-11-26 17:15:23,351,N,5.30,4.00,2.21,1.54,1.26
26/11/2025 17:19 DT,2025-11-26 17:30:22,351,N,5.30,4.00,2.21,1.54,1.26
26/11/2025 17:44 DT,2025-11-26 17:45:21,348,NNW,5.70,4.00,2.23,1.54,1.25
26/11/2025 17:49 DT,2025-11-26 18:00:22,348,NNW,5.70,4.00,2.23,1.54,1.25
26/11/2025 18:09 DT,2025-11-26 18:15:20,343,NNW,5.10,4.20,2.00,1.60,1.32
26/11/2025 18:19 DT,2025-11-26 18:30:27,343,NNW,5.10,4.20,2.00,1.60,1.32
26/11/2025 18:34 DT,2025-11-26 18:45:21,337,NNW,5.40,4.10,2.04,1.59,1.26
26/11/2025 18:49 DT,2025-11-26 19:00:21,337,NNW,5.40,4.10,2.04,1.59,1.26
26/11/2025 18:59 DT,2025-11-26 19:15:24,334,NNW,5.30,4.20,2.02,1.50,1.23
26/11/2025 19:19 DT,2025-11-26 19:30:21,334,NNW,5.30,4.20,2.02,1.50,1.23
26/11/2025 19:54 DT,2025-11-26 20:00:27,332,NNW,5.10,4.00,2.19,1.60,1.29
26/11/2025 20:04 DT,2025-11-26 20:15:22,329,NNW,5.30,4.20,2.44,1.59,1.26
26/11/2025 20:24 DT,2025-11-26 20:30:21,329,NNW,5.30,4.20,2.44,1.59,1.26
26/11/2025 20:39 DT,2025-11-26 20:45:22,324,NW,5.90,4.50,1.85,1.55,1.25
26/11/2025 20:49 DT,2025-11-26 21:00:21,324,NW,5.90,4.50,1.85,1.55,1.25
26/11/2025 21:09 DT,2025-11-26 21:15:21,325,NW,5.40,4.40,1.88,1.48,1.16
26/11/2025 21:19 DT,2025-11-26 21:30:26,325,NW,5.40,4.40,1.88,1.48,1.16
26/11/2025 21:29 DT,2025-11-26 21:45:21,322,NW,5.30,4.20,1.98,1.42,1.15
26/11/2025 22:09 DT,2025-11-26 22:15:21,318,NW,6.70,4.20,1.91,1.47,1.16
26/11/2025 22:19 DT,2025-11-26 22:30:22,318,NW,6.70,4.20,1.91,1.47,1.16
26/11/2025 22:39 DT,2025-11-26 22:45:22,317,NW,6.10,4.50,1.97,1.47,1.21
26/11/2025 22:49 DT,2025-11-26 23:00:22,317,NW,6.10,4.50,1.97,1.47,1.21
26/11/2025 23:09 DT,2025-11-26 23:15:26,313,NW,7.10,4.40,2.07,1.50,1.19
26/11/2025 23:24 DT,2025-11-26 23:30:22,313,NW,7.10,4.40,2.07,1.50,1.19
27/11/2025 00:14 DT,2025-11-27 00:15:22,314,NW,6.50,4.60,1.80,1.43,1.18
27/11/2025 00:44 DT,2025-11-27 00:45:22,314,NW,6.10,4.30,1.68,1.43,1.16
27/11/2025 00:49 DT,2025-11-27 01:00:22,314,NW,6.10,4.30,1.68,1.43,1.16
27/11/2025 01:44 DT,2025-11-27 01:45:23,311,NW,6.50,4.60,2.09,1.52,1.22
27/11/2025 01:49 DT,2025-11-27 02:00:23,311,NW,6.50,4.60,2.09,1.52,1.22
27/11/2025 02:14 DT,2025-11-27 02:15:22,316,NW,6.90,4.40,1.95,1.42,1.16
27/11/2025 02:24 DT,2025-11-27 02:30:22,316,NW,6.90,4.40,1.95,1.42,1.16
27/11/2025 02:49 DT,2025-11-27 03:00:21,316,NW,7.40,4.50,2.03,1.45,1.14
27/11/2025 03:09 DT,2025-11-27 03:15:26,317,NW,10.50,4.00,1.75,1.39,1.11
27/11/2025 03:19 DT,2025-11-27 03:30:23,317,NW,10.50,4.00,1.75,1.39,1.11
27/11/2025 03:44 DT,2025-11-27 03:45:22,313,NW,10.00,4.60,1.79,1.48,1.20
27/11/2025 03:49 DT,2025-11-27 04:00:22,313,NW,10.00,4.60,1.79,1.48,1.20
27/11/2025 04:09 DT,2025-11-27 04:15:21,316,NW,9.50,4.10,2.11,1.33,1.06
27/11/2025 04:44 DT,2025-11-27 04:45:22,315,NW,8.30,4.30,2.11,1.50,1.17
27/11/2025 04:49 DT,2025-11-27 05:00:22,315,NW,8.30,4.30,2.11,1.50,1.17
27/11/2025 05:09 DT,2025-11-27 05:15:21,316,NW,10.00,4.20,1.89,1.48,1.16
27/11/2025 05:24 DT,2025-11-27 05:30:21,316,NW,10.00,4.20,1.89,1.48,1.16
27/11/2025 05:44 DT,2025-11-27 05:45:21,318,NW,10.00,4.40,1.86,1.35,1.14
27/11/2025 06:09 DT,2025-11-27 06:15:22,315,NW,7.40,4.40,1.82,1.44,1.21
27/11/2025 06:19 DT,2025-11-27 06:30:21,315,NW,7.40,4.40,1.82,1.44,1.21
27/11/2025 06:39 DT,2025-11-27 06:45:22,313,NW,9.50,4.40,1.82,1.41,1.12
27/11/2025 06:49 DT,2025-11-27 07:00:22,313,NW,9.50,4.40,1.82,1.41,1.12
27/11/2025 07:14 DT,2025-11-27 07:15:22,315,NW,9.50,4.30,1.64,1.37,1.12
27/11/2025 07:19 DT,2025-11-27 07:30:21,315,NW,9.50,4.30,1.64,1.37,1.12
27/11/2025 07:44 DT,2025-11-27 07:45:21,315,NW,7.10,4.30,1.75,1.35,1.14
27/11/2025 07:49 DT,2025-11-27 08:00:29,315,NW,7.10,4.30,1.75,1.35,1.14
27/11/2025 08:09 DT,2025-11-27 08:15:22,316,NW,9.50,4.50,2.01,1.50,1.21
27/11/2025 08:24 DT,2025-11-27 08:30:26,316,NW,9.50,4.50,2.01,1.50,1.21
27/11/2025 08:34 DT,2025-11-27 08:45:22,317,NW,9.50,4.40,1.98,1.41,1.16
27/11/2025 08:54 DT,2025-11-27 09:00:22,317,NW,9.50,4.40,1.98,1.41,1.16
27/11/2025 09:09 DT,2025-11-27 09:15:21,317,NW,9.50,4.20,1.87,1.43,1.16
27/11/2025 09:14 DT,2025-11-27 09:30:22,317,NW,9.50,4.20,1.87,1.43,1.16
27/11/2025 09:29 DT,2025-11-27 09:45:22,329,NNW,9.10,4.20,1.85,1.53,1.25
27/11/2025 09:54 DT,2025-11-27 10:00:22,329,NNW,9.10,4.20,1.85,1.53,1.25
27/11/2025 10:14 DT,2025-11-27 10:15:22,328,NNW,4.40,4.20,2.03,1.61,1.31
27/11/2025 10:24 DT,2025-11-27 10:30:22,328,NNW,4.40,4.20,2.03,1.61,1.31
27/11/2025 10:34 DT,2025-11-27 10:45:21,320,NW,9.10,4.40,2.04,1.70,1.39
27/11/2025 10:54 DT,2025-11-27 11:00:23,320,NW,9.10,4.40,2.04,1.70,1.39
27/11/2025 11:19 DT,2025-11-27 11:30:27,320,NW,9.10,4.40,2.04,1.70,1.39
27/11/2025 11:34 DT,2025-11-27 11:45:23,315,NW,8.70,4.20,2.10,1.64,1.32
27/11/2025 11:49 DT,2025-11-27 12:00:22,315,NW,8.70,4.20,2.10,1.64,1.32
27/11/2025 12:04 DT,2025-11-27 12:15:23,317,NW,8.70,4.40,2.45,1.62,1.35
27/11/2025 12:24 DT,2025-11-27 12:30:28,317,NW,8.70,4.40,2.45,1.62,1.35
27/11/2025 12:29 DT,2025-11-27 12:45:22,316,NW,8.70,4.60,2.30,1.85,1.53
27/11/2025 12:53 DT,2025-11-27 13:00:24,316,NW,8.70,4.60,2.30,1.85,1.53
27/11/2025 13:04 DT,2025-11-27 13:15:27,316,NW,8.70,4.60,2.56,1.82,1.50
27/11/2025 13:14 DT,2025-11-27 13:30:21,316,NW,8.70,4.60,2.56,1.82,1.50
27/11/2025 13:49 DT,2025-11-27 14:00:22,318,NW,8.70,4.70,2.89,2.01,1.62
27/11/2025 14:14 DT,2025-11-27 14:15:22,314,NW,8.30,4.70,2.82,1.94,1.60
27/11/2025 14:19 DT,2025-11-27 14:30:21,314,NW,8.30,4.70,2.82,1.94,1.60
27/11/2025 14:34 DT,2025-11-27 14:45:21,316,NW,8.70,4.70,2.34,1.84,1.51
27/11/2025 14:49 DT,2025-11-27 15:00:21,316,NW,8.70,4.70,2.34,1.84,1.51
27/11/2025 15:09 DT,2025-11-27 15:15:21,309,NW,8.00,4.90,2.68,1.88,1.53
27/11/2025 15:19 DT,2025-11-27 15:30:21,309,NW,8.00,4.90,2.68,1.88,1.53
27/11/2025 15:28 DT,2025-11-27 15:45:21,309,NW,8.30,5.10,2.35,1.91,1.62
27/11/2025 15:49 DT,2025-11-27 16:00:23,309,NW,8.30,5.10,2.35,1.91,1.62
27/11/2025 16:09 DT,2025-11-27 16:15:21,309,NW,8.00,5.00,2.38,2.01,1.65
27/11/2025 16:19 DT,2025-11-27 16:30:22,309,NW,8.00,5.00,2.38,2.01,1.65
27/11/2025 16:39 DT,2025-11-27 16:45:21,310,NW,8.00,5.00,2.47,2.07,1.74
27/11/2025,2025-11-27 17:15:21,305,NW,8.70,5.20,2.70,2.26,1.84
27/11/2025 17:54 DT,2025-11-27 18:00:22,316,NW,8.30,4.80,2.63,1.97,1.57
27/11/2025 18:14 DT,2025-11-27 18:15:22,313,NW,7.10,4.80,3.26,2.08,1.69
27/11/2025 18:24 DT,2025-11-27 18:30:21,313,NW,7.10,4.80,3.26,2.08,1.69
27/11/2025 18:34 DT,2025-11-27 18:45:21,313,NW,6.90,4.70,2.75,2.09,1.67
27/11/2025 18:54 DT,2025-11-27 19:00:22,313,NW,6.90,4.70,2.75,2.09,1.67
